Date,Price,Open,High,Low,Vol.,Change %
25-Mar-12,1349.10,1320.00,1353.25,1253.55,268.86K,3.09%
18-Mar-12,1308.60,1374.00,1377.25,1286.00,287.42K,-4.74%
11-Mar-12,1373.65,1360.00,1428.20,1328.00,441.34K,2.37%
4-Mar-12,1341.90,1329.00,1356.80,1280.40,283.67K,1.42%
26-Feb-12,1323.15,1288.40,1335.45,1237.00,526.55K,3.02%
19-Feb-12,1284.35,1324.95,1336.60,1271.05,241.76K,-2.70%
12-Feb-12,1320.00,1242.95,1375.00,1216.35,556.44K,6.00%
5-Feb-12,1245.25,1247.00,1280.00,1233.60,328.46K,0.87%
29-Jan-12,1234.50,1200.00,1248.80,1168.50,459.82K,2.18%
22-Jan-12,1208.15,1085.00,1215.60,1070.00,1.24M,9.92%
15-Jan-12,1099.10,974.00,1143.95,970.00,958.73K,12.57%
8-Jan-12,976.40,955.00,1008.50,948.00,335.70K,2.87%
1-Jan-12,949.15,930.00,968.50,916.85,329.39K,3.16%
25-Dec-11,920.05,981.00,990.95,912.10,257.86K,-5.58%
18-Dec-11,974.40,921.00,988.00,905.55,323.29K,4.80%
11-Dec-11,929.80,989.85,991.00,911.85,326.54K,-5.67%
4-Dec-11,985.70,987.95,1015.50,956.45,387.44K,-0.62%
27-Nov-11,991.85,965.00,1008.00,951.30,517.49K,4.40%
20-Nov-11,950.05,940.80,996.50,931.10,489.59K,0.99%
13-Nov-11,940.70,1070.00,1071.70,910.00,476.05K,-11.19%
6-Nov-11,1059.20,1134.00,1134.70,1039.00,191.34K,-5.71%
30-Oct-11,1123.35,1075.80,1152.00,1059.45,739.17K,-0.41%
